vehicle_id,vehicle_type,mileage,avg_daily_km,engine_health,brakes_health,tyres_health,battery_health,coolant_temp_c,vibration_rms,brake_pad_mm,days_since_last_service,is_overdue,risk_score,failure_within_30d
FL-1260,Mini Truck,211162,151,85.8,76.8,93.3,44,87.5,1.2,9.8,31,0,20,0
FL-1261,Heavy Truck,363524,118,66.9,44.9,69,79.2,91.7,1.97,6.4,41,0,38,0
FL-1262,Rigid Truck,492502,361,56.6,41.8,55.1,96.9,95.1,2.21,6.1,66,0,44,0
FL-1263,Light Truck,556383,414,67,44.1,87.2,69.2,93.5,1.98,6.3,91,1,64,0
FL-1264,Light Truck,399411,172,39.6,59,36.5,96.3,100.7,2.8,7.9,73,0,45,1
FL-1265,Mini Truck,519215,89,21.2,30.8,32.1,73.9,107.9,3.47,5.1,40,0,64,0
FL-1266,Light Truck,368501,422,30.3,69.1,95.4,66.8,104.6,3.17,8.8,144,1,64,1
FL-1267,Heavy Truck,38910,339,93.7,57.8,60.5,69.8,84.3,1.05,7.6,94,1,48,1
FL-1268,Light Truck,77677,299,20.6,81,28.2,38.2,107.6,3.37,10.2,116,1,73,1
FL-1269,Mini Truck,135903,422,33.8,36,46.9,82.2,103.9,2.89,5.6,6,0,47,0
FL-1270,Heavy Truck,368644,359,86.7,75.5,50.7,92.8,84.9,1.13,9.4,152,1,48,0
FL-1271,Mini Truck,504337,340,95.2,95,56.4,38.6,84.8,0.96,11.6,143,1,47,0
FL-1272,Heavy Truck,279988,341,20.8,40.5,65.1,39.1,107.1,3.51,6.1,30,0,56,1
FL-1273,Rigid Truck,366329,226,61.1,68,33.9,53.7,94.3,2.07,8.8,36,1,65,1
FL-1274,Rigid Truck,254112,447,43.3,61.7,74.7,41.2,101,2.57,7.9,90,0,41,0
FL-1275,Heavy Truck,468732,214,50.3,41.5,69.7,62.3,97.1,2.36,6.1,174,1,70,1
FL-1276,Rigid Truck,315688,292,56.4,74,58.9,55.5,97,2.32,9.4,158,1,60,1
FL-1277,Mini Truck,274219,137,38.8,98.9,27.9,86.8,102,2.78,11.7,59,0,35,0
FL-1278,Heavy Truck,389951,123,52.8,92.7,65.5,46.5,98.5,2.5,11.2,83,0,33,0
FL-1279,Mini Truck,290718,256,28.8,20.8,52.2,61.4,104,3.34,3.9,82,0,57,1
FL-1280,Rigid Truck,277361,408,96.9,31.9,61.7,87.7,82.6,0.86,5,19,0,29,0
FL-1281,Heavy Truck,476003,241,52.4,60.4,49.8,87.5,98.5,2.33,7.8,34,0,41,0
FL-1282,Rigid Truck,213458,438,65.5,61.9,93.2,72.6,92.7,1.82,7.9,148,1,51,0
FL-1283,Utility Pickup,190114,290,73.5,52.3,79.8,42.6,90.1,1.58,7,14,0,33,0
FL-1284,Mini Truck,310002,426,89,80.7,70.7,36.5,85.4,1.13,10,165,1,49,0
FL-1285,Utility Pickup,434695,383,56,27.5,67.3,47.8,96.4,2.25,4.5,168,1,75,1
FL-1286,Rigid Truck,523608,202,80.2,58,58.2,46.8,88.4,1.44,7.7,167,1,61,1
FL-1287,Mini Truck,251228,457,89.1,22.9,57.8,67.3,86.7,0.96,4.3,174,1,61,1
FL-1288,Mini Truck,167601,448,30.9,60.7,27.4,52.4,104.1,3.02,7.9,151,1,75,1
FL-1289,Utility Pickup,29176,211,66.5,59,41.8,70.3,92.3,1.78,7.8,103,1,58,0
FL-1290,Light Truck,523596,287,54.4,67.4,86,80,95.2,2.15,8.7,77,0,37,0
FL-1291,Heavy Truck,94793,426,24.9,80.2,92.6,55.4,105.4,3.26,10,67,0,37,0
FL-1292,Light Truck,243275,418,53.9,75.6,37.2,64.5,95.6,2.33,9.4,111,1,60,1
FL-1293,Mini Truck,236151,228,76.2,89.2,70.8,77.7,90,1.54,10.9,10,0,19,0
FL-1294,Rigid Truck,248393,298,83.3,50,58,67.3,86.6,1.35,6.9,45,0,32,0
FL-1295,Utility Pickup,127495,204,28.1,37.5,70.2,85.7,106.2,3.07,5.5,3,0,45,0
FL-1296,Mini Truck,174879,419,83,34.5,85.1,61.5,86.9,1.19,5.2,161,1,56,0
FL-1297,Light Truck,524388,257,18.2,91.7,91.3,54.6,109.3,3.6,11.3,58,0,42,1
FL-1298,Rigid Truck,150163,414,97.4,46.1,89.5,57.8,82.6,0.67,6.6,69,0,22,0
FL-1299,Heavy Truck,424118,385,28.5,31.6,61.4,85.9,105,3.33,5.1,85,0,53,1
FL-1300,Rigid Truck,493339,143,55,49.4,59.6,83.2,95.1,2.38,6.8,164,1,69,1
FL-1301,Heavy Truck,197651,177,48.4,57.6,54,82.4,100,2.56,7.6,114,1,63,1
FL-1302,Light Truck,128647,312,96.3,75.9,90.4,52.3,83.1,0.76,9.7,157,1,41,0
FL-1303,Rigid Truck,428975,249,27.3,77.1,78.9,57.5,105.2,3.11,9.7,120,1,66,1
FL-1304,Light Truck,140925,270,35.1,34.8,81.2,39.8,102,3.09,5.2,91,1,74,1
FL-1305,Heavy Truck,133116,446,72.2,62.1,62.7,31.4,90.1,1.6,8.1,12,0,33,0
FL-1306,Heavy Truck,238028,136,24.9,73.3,34.3,94.9,104.9,3.45,9.5,68,0,46,0
FL-1307,Rigid Truck,439806,415,32.1,81.8,50.1,82.6,103.3,3.11,10,161,1,67,0
FL-1308,Utility Pickup,553718,119,79.4,30.2,60.1,94.4,88.7,1.4,5.1,18,1,64,1
FL-1309,Utility Pickup,431040,404,25.6,43.5,62,91.3,104.5,3.23,6.3,116,1,75,1
FL-1310,Mini Truck,296978,199,69.9,96.3,41.6,97.2,92.3,1.81,11.8,162,1,50,0
FL-1311,Heavy Truck,150719,180,50.3,33.8,33.7,48.8,98.2,2.51,5.1,6,0,52,0
FL-1312,Heavy Truck,324350,445,34,26.9,63.2,89.6,102.9,2.94,4.4,70,0,50,0
FL-1313,Utility Pickup,460212,289,25.1,53.6,52.3,85.7,105.2,3.25,7.1,118,1,77,1
FL-1314,Utility Pickup,256234,316,46.6,52.6,85.7,43.8,98.7,2.67,7.3,41,0,43,0
FL-1315,Light Truck,312530,362,89.8,68,77.2,61.8,84.8,0.98,8.9,38,1,49,0
FL-1316,Mini Truck,171663,323,50.8,21.9,59.7,93.4,96.5,2.4,4.2,77,0,47,0
FL-1317,Heavy Truck,199062,133,92.5,75.7,28.9,71.4,84.1,0.86,9.7,135,1,47,0
FL-1318,Heavy Truck,371082,406,94.5,48,84.6,71.4,83,1,6.6,135,1,51,0
FL-1319,Rigid Truck,285692,133,77.1,27.2,82.4,69.6,89.2,1.64,4.7,79,0,38,0
FL-1320,Light Truck,474757,261,47,25,61.8,91,97.5,2.53,4.5,79,0,49,0
FL-1321,Rigid Truck,367456,365,85.5,37.8,70.8,70.5,85.6,1.09,5.7,169,1,59,0
FL-1322,Heavy Truck,549343,88,58.7,56.9,28.9,38.6,95.5,2.14,7.6,133,1,72,1
FL-1323,Heavy Truck,319252,145,20.5,45.5,74,64.3,107,3.39,6.3,43,0,51,0
FL-1324,Rigid Truck,355948,285,65.2,72.4,54.1,45.6,94.3,1.83,9.2,11,0,37,0
FL-1325,Rigid Truck,67034,95,51.2,78,34.5,37.7,97,2.29,9.9,139,1,61,1
FL-1326,Heavy Truck,90137,440,19.5,48.2,93.8,75.7,108.6,3.53,6.8,17,0,46,0
FL-1327,Utility Pickup,107615,252,60.2,84.9,30.4,94.7,94.2,1.95,10.5,41,0,27,0
FL-1328,Mini Truck,276766,263,92.7,59.3,85.2,59.7,83.8,0.81,8,77,0,22,0
FL-1329,Light Truck,88517,297,53.8,21,56.5,87.5,98,2.26,4,137,1,68,1
FL-1330,Utility Pickup,512688,161,68.9,65.9,29.1,73.5,91.6,1.82,8.6,89,0,41,0
FL-1331,Utility Pickup,40081,377,39.1,51.3,38,84.9,101.1,2.87,7.2,64,0,44,0
FL-1332,Rigid Truck,243541,379,69,96.6,44.1,84.7,92.2,1.66,11.5,98,1,49,0
FL-1333,Rigid Truck,336884,262,35.9,78,62,47.2,101.5,2.87,9.7,106,1,68,0
FL-1334,Mini Truck,88010,444,65.7,35.2,39.3,54.4,93,1.87,5.2,172,1,67,1
FL-1335,Rigid Truck,158670,86,59.1,60.3,70.3,51.7,95.1,2.26,7.9,129,1,58,1
FL-1336,Mini Truck,160199,259,38.9,51.4,86.3,76.9,100.3,2.85,6.9,116,1,63,0
FL-1337,Heavy Truck,226156,137,60.4,24.7,32.6,93.4,95.7,2.19,4.5,108,1,69,0
FL-1338,Mini Truck,491923,242,47.9,68.5,62,88.7,100.1,2.48,8.8,160,1,65,1
FL-1339,Rigid Truck,113349,243,70.6,77.2,48.3,80.2,91.6,1.82,9.6,131,1,52,0
FL-1340,Light Truck,457000,293,32,50.8,87.7,79.2,104,3.11,6.9,175,1,70,1
FL-1341,Utility Pickup,146984,179,68.3,80.9,58.1,41.5,92.3,1.69,10.1,150,1,55,0
FL-1342,Mini Truck,161388,402,92.6,95.2,41.6,49.2,85.6,1.03,11.4,74,0,20,0
FL-1343,Light Truck,53164,384,68.7,84.9,39.5,78.5,92,1.83,10.6,11,0,27,0
FL-1344,Heavy Truck,176670,121,73.2,50.6,88.2,38.2,89.8,1.53,6.8,5,0,33,0
FL-1345,Utility Pickup,542354,308,43.6,46.2,52.6,98.1,98.8,2.56,6.5,69,0,49,0
FL-1346,Mini Truck,480349,307,82.9,55.9,72.7,41.9,88.1,1.2,7.4,49,1,60,1
FL-1347,Light Truck,262643,86,20.3,94.8,37.5,35.2,106.5,3.63,11.5,14,1,70,1
FL-1348,Rigid Truck,121202,323,36.6,60.2,92.9,40.5,103.2,2.9,7.8,173,1,63,1
FL-1349,Light Truck,90207,97,44.5,49,37,60.9,99.4,2.67,6.6,161,1,69,1
FL-1350,Mini Truck,444217,302,75.2,46.7,73.8,34.2,90.7,1.67,6.7,60,0,40,0
FL-1351,Utility Pickup,525012,210,92.6,76.2,52.1,71.8,83.6,0.93,9.4,151,1,50,1
FL-1352,Utility Pickup,302056,216,86.2,60.2,61.1,32.4,85.8,1.16,7.8,134,1,57,1
FL-1353,Heavy Truck,35318,161,19.7,40.7,69.5,37.5,106.7,3.37,6.1,64,1,78,1
FL-1354,Heavy Truck,392039,423,27.8,52.1,85.5,74.2,103.9,3.28,7.3,66,1,71,1
FL-1355,Utility Pickup,463839,119,81.9,35.3,71.5,52.7,88.6,1.44,5.4,42,0,39,0
FL-1356,Mini Truck,451847,179,53.7,23.7,34.8,59.2,95.4,2.23,4.4,95,1,78,1
FL-1357,Utility Pickup,38852,244,40.5,45,64.4,96.2,101.2,2.88,6.5,39,0,39,0
FL-1358,Utility Pickup,324994,383,43.6,67.5,64.5,81.9,101.3,2.61,8.6,110,1,61,0
FL-1359,Light Truck,458258,134,49.2,58.5,63.1,67.1,97.2,2.46,7.9,66,0,43,0
FL-1360,Mini Truck,353800,399,84.6,54,80.9,53.6,87.6,1.33,7.1,10,0,30,0
FL-1361,Light Truck,309745,87,26.4,65.7,94.8,57.6,106.6,3.16,8.5,76,0,44,0
FL-1362,Rigid Truck,399403,210,39.9,84.1,86.5,55.4,101.3,2.67,10.2,19,0,34,0
FL-1363,Mini Truck,207975,212,92.9,54.8,31.5,49.7,85,1.08,7.4,129,1,56,0
FL-1364,Mini Truck,237216,123,97.2,26.1,48,69.8,82.1,0.82,4.6,14,1,58,0
FL-1365,Rigid Truck,152671,182,41.8,73.3,62.1,63.6,99.5,2.8,9.3,29,0,38,0
FL-1366,Heavy Truck,202112,315,84.9,54.1,90,61.7,86.2,1.11,7.2,173,1,48,0
FL-1367,Mini Truck,261167,450,31.3,53.3,41.3,52.7,102.6,3.18,7.2,119,1,75,0
FL-1368,Mini Truck,223015,89,45.6,73.9,56,62.1,100.1,2.72,9.5,90,0,38,0
FL-1369,Light Truck,373549,295,94.5,95.9,34.3,64.8,85.1,0.89,11.6,153,1,45,0
FL-1370,Utility Pickup,85371,250,29.5,80.6,71.4,76.8,105.6,3.31,9.9,63,0,36,0
FL-1371,Mini Truck,49014,329,68.5,48.6,89.9,54.7,92,1.67,7,86,0,31,0
FL-1372,Utility Pickup,344691,212,61,98.7,61.1,75,93,2.09,12,66,0,25,0
FL-1373,Light Truck,556761,403,28.3,50.7,73.3,70.1,103.5,3.16,7,118,1,77,1
FL-1374,Utility Pickup,95412,230,47.4,36.9,74,74.4,98.2,2.57,5.5,44,0,41,0
FL-1375,Rigid Truck,121496,251,24.7,82.1,81.4,83.7,105,3.34,10.3,53,1,58,1
FL-1376,Mini Truck,33147,365,35.8,79.4,43.1,57.5,102.8,2.91,9.8,27,0,39,1
FL-1377,Utility Pickup,351961,231,19,46,76.1,45.2,107.3,3.49,6.5,87,1,78,1
FL-1378,Utility Pickup,540160,332,64.9,91.4,92,34.9,93.6,1.98,11,93,1,53,0
FL-1379,Mini Truck,236061,452,26.5,68.7,71.6,86.4,106.6,3.15,8.6,126,1,64,0
FL-1380,Mini Truck,497066,81,22.9,87.9,47.7,90.4,108.2,3.48,10.7,84,0,45,0
FL-1381,Utility Pickup,413438,344,81.6,37,73.6,85.1,88.2,1.2,5.7,19,0,35,0
FL-1382,Mini Truck,174212,205,34.2,67.8,77,90,104,2.9,8.7,59,0,36,0
FL-1383,Utility Pickup,355709,219,22.8,68.5,84,42.1,107.6,3.32,8.6,148,1,72,1
FL-1384,Rigid Truck,392844,313,51.8,58.9,36.1,63.4,96.1,2.25,7.8,166,1,68,1
FL-1385,Mini Truck,531549,169,60.6,60.1,68.4,67.8,95.9,1.95,8.1,33,0,41,0
FL-1386,Utility Pickup,209123,256,56.3,24.3,60.7,64.7,95.3,2.29,4.1,49,0,44,0
FL-1387,Utility Pickup,473271,156,90.8,46.7,85.4,80,86.1,1.03,6.5,166,1,55,0
FL-1388,Light Truck,52054,377,22.5,64.6,74.8,73.3,107.5,3.42,8.4,67,0,39,0
FL-1389,Heavy Truck,333374,157,23.2,51.3,78.3,75.8,105.8,3.33,7.1,21,1,71,1
FL-1390,Rigid Truck,287958,379,24.9,37.8,92.9,53.8,107,3.27,5.6,101,1,73,1
FL-1391,Light Truck,155998,252,87.2,70.8,83.9,73.6,85.1,1.21,9.1,41,0,19,0
FL-1392,Rigid Truck,391652,228,36.1,49.1,66,48.2,102.2,2.86,6.8,67,0,49,0
FL-1393,Heavy Truck,465002,116,81.3,24.9,53.8,89.8,88.2,1.28,4.5,143,1,63,0
FL-1394,Mini Truck,44341,88,90,80.9,86.3,98.8,85.9,0.96,10.1,105,1,36,0
FL-1395,Rigid Truck,129399,364,36.8,26.2,38.8,36,101.8,2.8,4.6,36,0,55,0
FL-1396,Rigid Truck,408674,457,23,67.6,59.9,85.2,106.5,3.27,8.9,121,1,71,1
FL-1397,Light Truck,79012,140,25,73.1,65.5,71,107.1,3.29,9.3,106,1,64,0
FL-1398,Mini Truck,35644,387,63.2,95.8,69.5,85.2,94.1,2.13,11.7,15,0,19,0
FL-1399,Heavy Truck,153670,425,58.8,75.7,81.2,47.4,96.2,2.19,9.5,137,1,56,1
FL-1400,Mini Truck,406575,126,37.8,27.5,60.7,82.7,102.7,2.76,4.6,175,1,75,1
FL-1401,Rigid Truck,47324,91,84.8,33.8,56.6,43.6,87.6,1.27,5.1,17,1,60,1
FL-1402,Rigid Truck,152997,406,43,72.8,39.8,98.1,99,2.75,9.2,138,1,61,1
FL-1403,Light Truck,559385,98,53.7,56.5,85.7,50.9,96.2,2.3,7.4,105,1,67,1
FL-1404,Utility Pickup,310871,440,47.7,95.8,68.5,99,100.1,2.44,11.4,137,1,53,0
FL-1405,Rigid Truck,517767,269,24.9,34.8,84.7,52.9,105.8,3.19,5.2,71,0,57,0
FL-1406,Light Truck,73096,94,87.7,51.9,94.9,62.8,87.4,1.1,7.1,175,1,48,1
FL-1407,Rigid Truck,444844,186,62.6,39,40,97.3,94,2.04,5.8,29,0,44,0
FL-1408,Utility Pickup,488819,255,35,75.2,91.3,64.5,102.9,2.85,9.6,144,1,66,1
FL-1409,Heavy Truck,163320,258,62.1,85.9,58.3,67.6,93.4,1.97,10.6,14,1,51,0
FL-1410,Heavy Truck,99058,168,95.7,27,54.9,38,82.6,0.81,4.7,173,1,59,1
FL-1411,Rigid Truck,125113,313,82,91.9,35.8,52.9,86.5,1.35,11.3,42,0,25,0
FL-1412,Heavy Truck,209448,233,42.7,84.8,57.2,76.3,98.9,2.61,10.4,58,1,59,0
FL-1413,Heavy Truck,247965,155,96.3,41.5,68.5,55.9,81.9,0.84,6,70,0,28,0
FL-1414,Light Truck,446406,201,83.9,28.6,47.8,89.2,88.4,1.26,4.6,101,1,64,0
FL-1415,Utility Pickup,209981,240,34.6,82.5,30.7,56.3,102.8,3.04,10.3,31,0,45,0
FL-1416,Heavy Truck,177398,388,22.4,93.7,30.2,41.1,107.7,3.39,11.5,51,0,44,0
FL-1417,Mini Truck,176845,233,26.4,37.2,28.1,45.1,106.6,3.3,5.4,23,0,57,0
FL-1418,Heavy Truck,35797,347,93.2,29.7,59.8,90.2,84.4,1.03,4.8,78,0,27,0
FL-1419,Rigid Truck,224166,357,19.8,77.2,88.1,39.1,106.3,3.39,9.8,11,0,41,0
FL-1420,Mini Truck,334279,353,30.1,27.7,67.2,63.1,105,3.24,4.4,16,0,54,1
FL-1421,Heavy Truck,164676,269,65.8,84.3,77.5,36.2,93.2,1.86,10.2,146,1,50,0
FL-1422,Rigid Truck,132715,450,28.6,74.7,59.8,62.3,104.7,3.25,9.3,81,0,41,0
FL-1423,Utility Pickup,181686,194,94.8,48.1,57.2,61.7,82.5,0.94,6.7,74,0,26,0
FL-1424,Light Truck,201650,448,92.2,32.3,55.7,81.2,85.8,0.96,5.2,46,0,33,0
FL-1425,Light Truck,22229,115,56.5,74.3,31.7,83.7,95.5,2.32,9.3,26,0,32,0
FL-1426,Light Truck,537957,247,86.2,77.7,56.5,31,87.3,1.18,9.9,119,1,58,0
FL-1427,Light Truck,457724,450,52.8,27.8,56.9,83.9,98.4,2.24,4.5,148,1,73,1
FL-1428,Heavy Truck,212500,280,36.2,36.8,83.2,69.6,102.5,3.03,5.7,94,1,68,1
FL-1429,Light Truck,116287,113,50.1,39,39.8,77.1,98.4,2.35,5.6,73,0,46,1
FL-1430,Rigid Truck,74686,304,43.5,97.5,92.4,75,100.7,2.71,11.7,165,1,49,1
FL-1431,Light Truck,496380,107,23.9,37.5,59.1,62.4,105.3,3.25,5.7,175,1,84,1
FL-1432,Mini Truck,462824,93,37.7,57,33.5,97.6,101.2,2.89,7.7,90,0,50,1
FL-1433,Rigid Truck,290306,106,56.2,66.2,56.2,51,95.5,2.11,8.6,152,1,63,1
FL-1434,Light Truck,509398,452,78.4,95.1,34.9,97.5,88.7,1.38,11.6,161,1,49,0
FL-1435,Light Truck,129940,412,43.4,67.7,30,87.7,99.8,2.74,8.8,6,1,65,1
FL-1436,Mini Truck,452875,404,21.6,83.6,41.2,30.3,108.4,3.57,10.3,53,0,51,1
FL-1437,Heavy Truck,102899,408,76.7,45.1,74.5,93.5,90.1,1.42,6.4,170,1,51,0
FL-1438,Utility Pickup,308972,353,84,23,95.2,30.2,86.5,1.15,4.3,95,1,61,0
FL-1439,Rigid Truck,78993,399,74.3,74.1,68.1,90.2,90.2,1.63,9.3,118,1,44,0
FL-1440,Utility Pickup,245607,111,29,94.7,57.4,34.2,104.1,3.09,11.3,55,0,39,0
FL-1441,Rigid Truck,319372,213,88.4,35.8,56.9,81.2,85.4,1.1,5.6,3,1,59,1
FL-1442,Rigid Truck,140743,127,24.4,85.2,40.4,97.2,107.4,3.33,10.5,86,0,40,0
FL-1443,Utility Pickup,399111,323,80.2,81,71.2,31.2,87.1,1.48,10,74,0,29,0
FL-1444,Mini Truck,367329,178,52.3,66,94.4,59.2,96.9,2.25,8.4,44,0,36,0
FL-1445,Rigid Truck,226877,156,23.1,44.9,66.3,97,105.9,3.47,6.4,170,1,73,0
FL-1446,Light Truck,272432,163,94.4,26.9,90.2,89.2,82.3,0.83,4.4,99,1,51,0
FL-1447,Heavy Truck,517977,343,44.9,64.4,82.8,43.4,99,2.61,8.4,165,1,69,1
FL-1448,Light Truck,162999,154,25.5,45.2,30.4,34.2,105.2,3.3,6.5,139,1,82,1
FL-1449,Utility Pickup,361267,164,61,27.4,81.4,78.9,95.5,2.18,4.5,153,1,67,1
FL-1450,Rigid Truck,238321,241,81.6,86.1,88.7,62.1,89,1.42,10.5,76,0,18,0
FL-1451,Utility Pickup,300410,357,92.6,45.3,91,40.9,83.5,0.95,6.4,81,0,30,0
FL-1452,Rigid Truck,199007,170,33.5,41.7,43.7,75.9,104.7,3.01,6.1,164,1,75,1
FL-1453,Light Truck,246257,283,65.5,67.7,50.2,88.5,92.4,1.98,8.7,167,1,54,1
FL-1454,Mini Truck,421682,444,90.5,40.5,56.9,69.1,85.4,1.07,6.1,160,1,57,0
FL-1455,Heavy Truck,461087,406,48.6,96,72,84.6,97.9,2.63,11.6,37,0,29,0
FL-1456,Light Truck,312667,327,73.2,50.6,26.7,43.4,89.5,1.69,6.8,18,0,41,1
FL-1457,Heavy Truck,77309,164,25.5,76.4,80.9,85.8,106.3,3.38,9.5,145,1,59,1
FL-1458,Mini Truck,387947,370,45.8,93.5,77.4,41.6,99.6,2.67,11.2,134,1,60,0
FL-1459,Utility Pickup,45634,138,95.3,70.6,57,39.1,82.3,0.82,9.2,81,0,21,0
FL-1460,Heavy Truck,62266,100,50.8,78.1,61.8,51.3,97.4,2.37,9.7,53,1,58,0
FL-1461,Heavy Truck,503123,392,27.4,84.7,42.5,62.4,104.8,3.14,10.3,3,0,49,1
FL-1462,Heavy Truck,226335,178,69.3,29.1,90.1,89.7,91.4,1.85,4.6,141,1,59,0
FL-1463,Light Truck,246075,166,31.9,52.9,42.7,47.2,103.9,3.1,7.2,131,1,75,1
FL-1464,Rigid Truck,40217,443,80.4,73.2,55.5,38.7,89.4,1.48,9.1,128,1,49,0
FL-1465,Heavy Truck,105129,304,86.6,33.1,59.5,71.3,87.1,1.12,5.2,11,0,33,0
FL-1466,Light Truck,542286,315,31.6,70.3,53.3,32.8,104.2,2.99,8.9,73,0,52,0
FL-1467,Utility Pickup,529812,321,73.2,95.9,43.7,59.7,91.3,1.78,11.5,16,0,29,0
FL-1468,Rigid Truck,268551,379,79.2,64.2,57,92.8,88.4,1.47,8.3,82,0,27,0
FL-1469,Light Truck,164585,387,60.7,32.5,91.2,87,95.1,2.14,5,163,1,61,0
FL-1470,Heavy Truck,480299,224,35.4,31.2,63.6,55.7,102.3,3.1,4.9,19,0,54,0
FL-1471,Utility Pickup,270125,161,54.4,27.7,70.1,94.8,95.3,2.25,4.5,83,0,44,1
FL-1472,Heavy Truck,528150,179,80.1,26.3,82.3,76.2,87.1,1.45,4.6,60,0,39,0
FL-1473,Heavy Truck,62544,418,86.6,40.7,26.3,91.1,85.4,1.05,5.8,82,0,31,0
FL-1474,Light Truck,46565,268,90.9,91.1,94.1,81.8,83.7,0.89,11,138,1,31,0
FL-1475,Mini Truck,274418,415,86.5,92.8,80.8,49.1,86.3,1.3,11.3,31,1,41,0
FL-1476,Mini Truck,436008,423,82.1,91.4,93.4,30.8,87.4,1.44,11.3,127,1,46,0
FL-1477,Mini Truck,369418,134,85.8,47.5,69.7,74,86,1.34,6.6,98,1,56,1
FL-1478,Light Truck,347031,145,20.6,74.4,74.8,57.9,106.4,3.47,9.5,79,0,45,0
FL-1479,Heavy Truck,336403,198,51.3,91.4,92.1,59.2,96.8,2.5,11,52,1,51,1
FL-1480,Heavy Truck,241402,412,61.4,88.7,44.3,63.1,92.9,2.19,10.9,155,1,54,0
FL-1481,Light Truck,511400,114,58.8,89.9,31.8,44.8,94.1,2.12,10.9,59,1,65,1
FL-1482,Utility Pickup,497923,195,34.7,40,78.9,44.4,103,3,6,54,0,53,0
FL-1483,Light Truck,434581,364,23,44.4,50,54.2,105.7,3.45,6.2,109,1,82,1
FL-1484,Light Truck,232206,115,82.5,41.6,54.4,78.9,87,1.32,6.2,63,0,33,0
FL-1485,Rigid Truck,399144,381,36.2,60.6,36.5,36.9,103.4,2.96,8.1,124,1,76,0
FL-1486,Rigid Truck,136762,341,79.7,68.1,42.1,47.3,90,1.5,8.8,113,1,53,0
FL-1487,Heavy Truck,125762,331,56.7,50.6,85,78.6,94.8,2.12,7.1,18,1,57,1
FL-1488,Mini Truck,158434,286,92.8,43.4,33.2,95.4,83.3,0.99,6.2,136,1,54,0
FL-1489,Utility Pickup,61009,380,34.8,94.6,88.3,76.7,102.8,2.99,11.5,8,0,25,0
FL-1490,Utility Pickup,120451,99,87.1,97.5,95.3,36.6,87,1.26,11.7,120,1,38,1
FL-1491,Heavy Truck,235799,88,90,25.1,51.4,65.5,85.5,1.06,4.4,108,1,60,1
FL-1492,Rigid Truck,206868,448,59.3,49,68.3,65.1,95.3,2.02,6.9,31,0,37,0
FL-1493,Utility Pickup,467574,131,47.5,91.3,89.6,97.7,98.1,2.57,11,100,1,52,0
FL-1494,Rigid Truck,59018,307,51.8,67.5,28.8,35.9,98.7,2.31,8.6,39,0,40,0
FL-1495,Light Truck,360069,201,37.9,20.7,25,37.2,102.9,2.96,3.8,137,1,86,1
FL-1496,Light Truck,277493,217,32.2,56.4,35.4,35.6,103,3.05,7.6,75,0,51,0
FL-1497,Light Truck,238171,444,93.8,92.7,47,85.7,84.7,1.01,11.2,8,0,19,0
FL-1498,Rigid Truck,417116,439,39.2,42.4,32.8,66.1,102.2,2.69,6.1,10,0,54,0
FL-1499,Heavy Truck,324132,366,93.6,64,60.8,71,83.6,0.99,8.5,15,0,25,0
FL-1500,Mini Truck,184047,228,30.3,80.3,93,77.3,104.8,3.29,10.1,134,1,57,1
FL-1501,Utility Pickup,400160,156,34,77.6,50.3,48.8,101.9,2.9,9.6,57,0,46,0
FL-1502,Utility Pickup,528222,126,91.3,32.6,74.3,38.4,85.9,1.12,5.2,79,0,41,0
FL-1503,Light Truck,421486,286,36.5,92.6,29.2,50.8,101.6,2.78,11.2,162,1,69,1
FL-1504,Light Truck,69523,413,57.1,24.8,37.3,60.7,96.8,2.34,4.3,73,0,49,0
FL-1505,Light Truck,482609,161,33.6,54.2,95.7,55.8,104.3,2.98,7.2,50,0,45,1
FL-1506,Light Truck,454779,195,81.1,96.7,67,97.2,87.6,1.3,11.6,48,0,18,0
FL-1507,Utility Pickup,80498,288,54.2,39.4,58.7,69,95.7,2.41,6,171,1,65,1
FL-1508,Rigid Truck,526404,314,46.7,42.1,45.6,63.1,98.5,2.6,6.1,21,0,53,0
FL-1509,Heavy Truck,514930,407,26.2,36.5,49.6,43.5,104.2,3.38,5.6,38,0,63,1
FL-1510,Rigid Truck,234671,381,87.6,83,40.9,80.8,87,1.1,10.1,68,0,24,0
FL-1511,Heavy Truck,73046,102,34.6,87.3,34.5,65.6,102.6,3.13,10.7,91,1,61,0
FL-1512,Mini Truck,45313,334,40.8,58.1,26.6,61,101,2.89,7.7,174,1,71,1
FL-1513,Mini Truck,22847,404,70.6,96.5,92.6,73.7,90.7,1.67,11.8,153,1,40,0
FL-1514,Light Truck,202227,359,84.4,26.1,77,69.4,88.3,1.12,4.4,43,0,33,0
FL-1515,Heavy Truck,123269,286,64.8,75.1,71.6,76.7,93.6,1.82,9.4,104,1,51,0
FL-1516,Mini Truck,105516,231,57.3,97.7,91.2,53.4,94.7,2.28,11.8,80,1,47,0
FL-1517,Rigid Truck,61161,83,22.4,72.3,74.8,30.9,105.4,3.42,9.3,145,1,68,1
FL-1518,Heavy Truck,227747,153,77.5,38,88.7,65.6,88.2,1.53,5.5,28,0,32,0
FL-1519,Utility Pickup,299179,331,91.7,52.6,85,70.3,85.6,0.97,7.2,12,1,49,1
FL-1520,Light Truck,515464,397,89.4,29.7,31.9,47.4,85,1.17,4.9,79,0,46,0
